text,label
"Can I put my shipment on hold?",ask_for_change_delivery_date
"I want to modify my delivery schedule.",ask_for_change_delivery_date
"Can I change my delivery date online?",ask_for_change_delivery_date
"I need to move my scheduled delivery.",ask_for_change_delivery_date
"Can I request a morning delivery instead of an evening one?",ask_for_change_delivery_date
"What are my options for rescheduling?",ask_for_change_delivery_date
"I need to change the delivery appointment due to an emergency.",ask_for_change_delivery_date
"Can I pay extra to change the delivery date?",ask_for_change_delivery_date
"Does changing the date affect the shipping cost?",ask_for_change_delivery_date
"I want to confirm the new delivery date.",ask_for_change_delivery_date
"Can I change the delivery date for only part of my order?",ask_for_change_delivery_date
"I'm not ready for delivery, can we postpone?",ask_for_change_delivery_date
"Who should I contact to change my delivery date?",ask_for_change_delivery_date
"هل ممكن أغير ميعاد الاستلام من التطبيق؟",ask_for_change_delivery_date
"الطلب هيوصل امتى؟ عايز أغير المعاد ده.",ask_for_change_delivery_date
"ممكن أجل التوصيل بعد العيد؟",ask_for_change_delivery_date
"لو معاد التوصيل مش مناسب، أعمل إيه؟",ask_for_change_delivery_date
"أنا في أجازة، هل ممكن تشحنوه بعد ما أرجع؟",ask_for_change_delivery_date
"مش هستلم النهاردة، ممكن تأجلوا؟",ask_for_change_delivery_date
"الظروف اتغيرت، محتاج أغير معاد التسليم.",ask_for_change_delivery_date
"هل ممكن نغير ميعاد الاستلام بدون إلغاء الطلب؟",ask_for_change_delivery_date
"هل ممكن أغير ميعاد التسليم أكتر من مرة؟",ask_for_change_delivery_date
"أنا طلبت ميعاد بالغلط، ينفع أعدله؟",ask_for_change_delivery_date
"الطلب لسه موصلش، ممكن أغير معاده؟",ask_for_change_delivery_date
"لو حصل تأخير، هل ممكن أختار معاد جديد؟",ask_for_change_delivery_date
"هل في حد ممكن يساعدني أغير ميعاد التوصيل؟",ask_for_change_delivery_date
"إزاي أرجع أختار معاد مختلف للتوصيل؟",ask_for_change_delivery_date
"هل لازم أكلم خدمة العملاء لتغيير المعاد؟",ask_for_change_delivery_date
"ممكن أغير ميعاد التوصيل من حسابي؟",ask_for_change_delivery_date
"لو استلمت رسالة بالتوصيل، لسه أقدر أغير المعاد؟",ask_for_change_delivery_date
"هل في معاد أقرب ممكن أستلم فيه؟",ask_for_change_delivery_date
"محتاج أقدّم الطلب بدل ما أأجله، ينفع؟",ask_for_change_delivery_date
"ممكن تحددولي أقرب معاد متاح؟",ask_for_change_delivery_date
"هل تغيير المعاد هيأخر باقي الطلبات؟",ask_for_change_delivery_date
"أنا محتاج الطلب يوصل بدري ضروري، ينفع؟",ask_for_change_delivery_date
"Can I choose an exact delivery time?",ask_for_change_delivery_date
"My plans changed, I need a new delivery date.",ask_for_change_delivery_date
"Is delivery rescheduling available on the app?",ask_for_change_delivery_date
"I chose the wrong slot, can I update it?",ask_for_change_delivery_date
"Can I move my order to a different time slot?",ask_for_change_delivery_date
"I'm not available this weekend, can we reschedule?",ask_for_change_delivery_date
"Can I request same-day rescheduling?",ask_for_change_delivery_date
"How late can I reschedule my order?",ask_for_change_delivery_date
"What happens if I miss my delivery? Can I get a new date?",ask_for_change_delivery_date


"ممكن أعرف الشحنة وصلت لفين؟",check_shipping_status
"حالة الشحنة إيه دلوقتي؟",check_shipping_status
"هل تم شحن طلبي؟",check_shipping_status
"الأوردر خرج من المخزن ولا لسه؟",check_shipping_status
"عايز أتابع الشحنة بتاعتي.",check_shipping_status
"ممكن رقم تتبع الشحنة؟",check_shipping_status
"إيه آخر تحديث لحالة الشحن؟",check_shipping_status
"هل الشحنة في مرحلة التجهيز ولا خرجت؟",check_shipping_status
"هل الطلب مع شركة الشحن خلاص؟",check_shipping_status
"حالة الشحنة 'قيد التنفيذ'، ده معناه إيه؟",check_shipping_status
"هل أقدر أعرف مكان الشحنة على الخريطة؟",check_shipping_status
"متى تم إرسال الشحنة؟",check_shipping_status
"هل الشحنة وصلت لفرع مدينتي؟",check_shipping_status
"لماذا حالة الشحن لم تتغير منذ يومين؟",check_shipping_status
"هل تم تسليم شحنتي لشركة التوصيل؟",check_shipping_status
"عايز أعرف كل مراحل الشحن اللي مرت بيها.",check_shipping_status
"هل الشحنة بتاعتي في الجمارك؟",check_shipping_status
"متوقع توصل لمركز التوزيع امتى؟",check_shipping_status
"هل يمكنني الحصول على تحديثات الشحن عبر الرسائل القصيرة؟",check_shipping_status
"ماذا تعني حالة 'تمت الجدولة للتسليم'؟",check_shipping_status
"هل تم شحن كل الأصناف في طلبي معًا؟",check_shipping_status
"من أي مخزن تم شحن طلبي؟",check_shipping_status
"هل يمكنني تغيير شركة الشحن؟",check_shipping_status
"حالة الشحن 'محاولة تسليم فاشلة'، ماذا أفعل؟",check_shipping_status
"هل يمكن إيقاف الشحنة وهي في الطريق؟",check_shipping_status
"أريد التحقق من حالة شحنتي.",check_shipping_status
"هل يمكنك تزويدي بمعلومات التتبع؟",check_shipping_status
"متى سيتم شحن طلبي؟",check_shipping_status
"هل تم إرسال الطرد الخاص بي؟",check_shipping_status
"ما هي شركة الشحن التي تستخدمونها؟",check_shipping_status
"هل الشحنة عالقة في مكان ما؟",check_shipping_status
"ماذا تعني حالة 'في العبور'؟",check_shipping_status
"هل يمكنك تأكيد أن طلبي قد تم شحنه؟",check_shipping_status
"هل تم شحن طلبي بالكامل؟",check_shipping_status
"متى غادر المستودع؟",check_shipping_status
"هل هناك أي تأخير في الشحن؟",check_shipping_status
"هل يمكنني رؤية سجل تتبع الشحنة؟",check_shipping_status
"هل الشحنة مؤمنة؟",check_shipping_status
"هل تم مسحها ضوئيًا في أي مركز فرز مؤخرًا؟",check_shipping_status
"ماذا يعني 'تم إنشاء ملصق الشحن'؟",check_shipping_status
"هل تم تعيين رقم تتبع حتى الآن؟",check_shipping_status
"هل يمكنك التحقق من آخر موقع للشحنة؟",check_shipping_status
"هل هناك طريقة لتتبعها في الوقت الفعلي؟",check_shipping_status
"هل سيتم تحديث حالة الشحن قريبًا؟",check_shipping_status
"هل الشحنة في طريقها للتسليم اليوم؟",check_shipping_status
"لماذا لا يعمل رقم التتبع الخاص بي؟",check_shipping_status
"هل يمكنك إرسال رابط التتبع إليّ؟",check_shipping_status
"هل الشحنة متقدمة على الجدول الزمني أم متأخرة؟",check_shipping_status
"هل هناك أي استثناءات شحن على طلبي؟",check_shipping_status
"هل يمكنني توقع وصوله بحلول [تاريخ]؟",check_shipping_status
"هل الشحنة تتطلب توقيعًا عند التسليم؟",check_shipping_status
"ما هو تاريخ الشحن المقدر؟",check_shipping_status
"هو الأوردر طلع ولا لسه؟",check_shipping_status
"الشحنة اتحركت من عندكم؟",check_shipping_status
"ممكن رقم التتبع؟",check_shipping_status
"عايز أطمن على الشحنة.",check_shipping_status
"حالتها إيه دلوقتي؟",check_shipping_status
"هل خرجت مع المندوب؟",check_shipping_status
"إيه آخر الأخبار عن الشحن؟",check_shipping_status
"ممكن تتبع للشحنة؟",check_shipping_status
"هي لسه في المخزن؟",check_shipping_status
"هل اتسلمت لشركة الشحن؟",check_shipping_status
"التتبع واقف ليه؟",check_shipping_status
"هل الشحنة ماشية في طريقها؟",check_shipping_status
